Asking Price,Street,City,State,Zip
657000.00,4431 N Tennyson St UNIT 8,Denver,CO,80212
499000.00,1344 Winona Ct,Denver,CO,80204
310000.00,615 Perry St,Denver,CO,80204
279900.00,677 Vrain St APT 10,Denver,CO,80204
339900.00,1725 Yosemite St,Denver,CO,80220
799000.00,3529 Quivas St,Denver,CO,80211
439000.00,350 Detroit St APT 309,Denver,CO,80206
300000.00,3810 S Yosemite St,Denver,CO,80237
828135.00,6808 E Lowry Blvd,Denver,CO,80230
499500.00,350 Detroit St APT 408,Denver,CO,80206
296500.00,Frontier Plan,The Westerly Collection at Altaira at High Point,,
109900.00,2919 Risley Dr,Lansing,MI,48917
132500.00,1804 W Michigan Ave,Lansing,MI,
54900.00,4927 Christiansen Rd,Lansing,MI,48910
270000.00,1412 Eastbury Dr,Lansing,MI,48917
93500.00,1012 E Hazel St,Lansing,MI,48912
69000.00,1023 Bement St,Lansing,MI,48912
140000.00,3941 Truxton Ln,Lansing,MI,48911
125284.00,622 Carey St,Lansing,MI,48915
129000.00,4214 Glenburne Blvd,Lansing,MI,48911
89500.00,3333 Moores River Dr APT 506,Lansing,MI,48911
57900.00,2309 Fielding Dr,Lansing,MI,48911
45000.00,2229 Turner St,Lansing,MI,48906
109900.00,800 Loa St,Lansing,MI,48910
139000.00,4303 Glenburne Blvd,Lansing,MI,
179900.00,322 S Jenison Ave,Lansing,MI,48915
236900.00,1504 Bentbrook Cir,Lansing,MI,48917
88000.00,617 N Clemens Ave,Lansing,MI,48912
92900.00,1501 Illinois Ave,Lansing,MI,48906
139000.00,4137 Thackin Dr,Lansing,MI,48911
234900.00,1615 S Canal Rd,Lansing,MI,48917
64900.00,4811 Hughes Rd,Lansing,MI,48910
184500.00,2516 Springdale Dr,Lansing,MI,48906
52890.00,Stonegate Plan,Stonegate,,
174900.00,626 W Howe Ave,Lansing,MI,48906
95900.00,919 Raider St,Lansing,MI,48912
384500.00,8358 Yellowstone Ln,Lansing,MI,48917
139900.00,2324 Tecumseh River Rd,Lansing,MI,48906
109986.00,4717 Donald St,Lansing,MI,48910
129000.00,1610 Beal Ave,Lansing,MI,48910
79900.00,4603 Pleasant Grove Rd,Lansing,MI,48910
52962.00,Stonegate Plan,Stonegate,,
53010.00,Stonegate Plan,Stonegate,,
52890.00,2700 Eaton Rapids Rd LOT 82,Lansing,MI,
53010.00,2700 Eaton Rapids Rd LOT 7,Lansing,MI,
52962.00,2700 Eaton Rapids Rd LOT 104,Lansing,MI,
115000.00,534 W Rouse St,Lansing,MI,48910
59528.00,Stonegate Plan,Stonegate,,
112500.00,121 E Claremore Dr,Lansing,MI,48911
89900.00,2605 W Kalamazoo St,Lansing,MI,48917
134900.00,5921 Woodgate Dr,Lansing,MI,48911
330000.00,16795 Renwick St,Livonia,MI,48154
163900.00,9132 Sunbury St,Livonia,MI,48150
232000.00,35844 Richland St,Livonia,MI,48150
219900.00,15486 Surrey St,Livonia,MI,48154
239900.00,9323 Eastwind Dr,Livonia,MI,48150
329900.00,34037 Burton Ln,Livonia,MI,48154
389900.00,35557 Seven Mile Rd,Livonia,MI,48152
293900.00,15925 Woodring Dr,Livonia,MI,48154
259900.00,36554 Grandon St,Livonia,MI,48150
195000.00,29955 Richland St,Livonia,MI,48150
152900.00,9143 Deering St,Livonia,MI,48150
280000.00,11402 Denne St,Livonia,MI,48150
260000.00,33079 Oakley St,Livonia,MI,48154
300000.00,17418 Country Club Dr,Livonia,MI,48152
255000.00,17498 Doris St,Livonia,MI,48152
239900.00,30855 Fargo St,Livonia,MI,48152
274900.00,18963 Bainbridge Ave,Livonia,MI,48152
249900.00,37160 Sherwood St,Livonia,MI,48154
175000.00,20125 Rensellor St,Livonia,MI,48152
190000.00,35457 Elmira St,Livonia,MI,48150
305900.00,35511 Wood St,Livonia,MI,48154
235000.00,15186 Norman St,Livonia,MI,48154
239900.00,34210 Orangelawn St,Livonia,MI,48150
364900.00,16533 Country Club Dr,Livonia,MI,48154
170000.00,32710 Ohio St,Livonia,MI,48150
229900.00,18419 Irving St,Livonia,MI,48152
144900.00,19628 Rensellor St,Livonia,MI,48152
379900.00,34608 Pinehurst Dr,Livonia,MI,48154
369900.00,37749 Pickford Dr,Livonia,MI,48152
209900.00,14518 Melrose St,Livonia,MI,48154
239900.00,35312 Elmira St,Livonia,MI,48150
349000.00,27928 Western Golf Dr,Livonia,MI,48154
275000.00,15132 Blue Skies St,Livonia,MI,48154
85000.00,27724 Fargo St,Livonia,MI,48152
310000.00,15525 Hubbard St,Livonia,MI,48154
179900.00,11200 Harrison St,Livonia,MI,48150
2000000.00,31630 Plymouth Rd,Livonia,MI,48150
285000.00,30647 Pickford St,Livonia,MI,48152
255000.00,18597 Levan Rd,Livonia,MI,48152
169900.00,29683 Nottingham Cir,Livonia,MI,48152
4795000.00,1512 Dolphin Ter,Corona Del Mar,CA,92625
999999.00,14 Ima Loa Ct #157,Newport Beach,CA,92663
2849000.00,1 Vernon,Newport Coast,CA,92657
179000.00,239 Plymouth Ave,Newport Beach,CA,92660
2100000.00,129 25th St,Newport Beach,CA,92663
1999999.00,714 Heliotrope Ave,Corona Del Mar,CA,92625
7995000.00,4533 Perham Rd,Corona Del Mar,CA,92625
2100000.00,1934 Port Edward Pl,Newport Beach,CA,92660
2295000.00,1431 Sea Ridge Dr,Newport Beach,CA,92660
1595000.00,431-5 Heliotrope Ave,Corona Del Mar,CA,92625
2695000.00,317 Via Lido Nord,Newport Beach,CA,92663
1849000.00,19 Rue Fontainbleau,Newport Beach,CA,92660
1125000.00,260 Cagney Ln APT 308,Newport Beach,CA,92663
2635000.00,619 Marguerite Ave,Corona Del Mar,CA,
4750000.00,913 W Bay Ave,Newport Beach,CA,92661
1350000.00,35 Seabrook Cv,Newport Beach,CA,92660
1375000.00,23 Saraceno,Newport Coast,CA,92657
1625000.00,470 Vista Trucha,Newport Beach,CA,92660
3250000.00,3904 River Ave,Newport Beach,CA,92663
285000.00,33 Saratoga #0,Newport Beach,CA,92660
1695000.00,118 26th St,Newport Beach,CA,92663
2700000.00,1613 W Balboa Blvd #1613,Newport Beach,CA,92663
6780000.00,10 Blue Shr,Newport Coast,CA,92657
1200000.00,1661 Orchard Dr,Newport Beach,CA,92660
978888.00,40 Anjou,Newport Coast,CA,92657
789000.00,7 Goodwill Ct,Newport Beach,CA,92663
5195000.00,1820 E West Oceanfront,Newport Beach,CA,
1695000.00,1737 Centella Pl,Newport Beach,CA,92660
4595000.00,3 Twin Lakes Cir,Corona Del Mar,CA,92625
1995000.00,216 Sapphire Ave,Newport Beach,CA,92662
4995000.00,7 Carmel Bay Dr,Corona Del Mar,CA,92625
695000.00,50 Seaborough,Newport Beach,CA,92660
3795000.00,312 Collins Ave,Newport Beach,CA,92662
2795000.00,5 Harbor Pointe Dr,Corona Del Mar,CA,92625
4925000.00,1119 E Balboa Blvd APT A,Newport Beach,CA,92661
1900000.00,1515 Priscilla Ln,Newport Beach,CA,92660
1395000.00,400 Vista Flora,Newport Beach,CA,92660
797000.00,210 Lille Ln,Newport Beach,CA,92663
3397000.00,914 W Balboa Blvd,Newport Beach,CA,
3397000.00,914 W Balboa Blvd #A & B,Newport Beach,CA,
949000.00,6299 Rocky Point Ct,Oakland,CA,94605
678900.00,3229 Delaware St,Oakland,CA,94602
650000.00,423 7th St UNIT 203,Oakland,CA,94607
1495000.00,6699 Exeter Dr,Oakland,CA,94611
795000.00,3101 35th Ave,Oakland,CA,94619
679000.00,106 Zephyr Dr,Oakland,CA,94607
870000.00,6608 Outlook Ave,Oakland,CA,94605
580000.00,1253 107th Ave,Oakland,CA,94603
1250000.00,4355 Everett Ave,Oakland,CA,94602
668000.00,1054 63rd St,Oakland,CA,94608
575000.00,1 bed 1.5 bath Plan,901 Jefferson,,
845000.00,983 56th St,Oakland,CA,94608
775000.00,2489 Cordova St,Oakland,CA,94602
675888.00,2738 Parker Ave,Oakland,CA,94605
1550000.00,3210 Harrison St,Oakland,CA,94611
1188000.00,2215 7th Ave,Oakland,CA,94606
799000.00,3245 Magnolia St,Oakland,CA,94608
799000.00,4224 West St,Oakland,CA,94608
739990.00,3407 Harper St,Oakland,CA,94601
599000.00,5827 Eastlawn St,Oakland,CA,94621
789000.00,1424 Pullman Way,Oakland,CA,94607
1395000.00,395 63rd St,Oakland,CA,94618
1495000.00,814 Mandana Blvd,Oakland,CA,94610
769000.00,5131 Mcdonell Ave,Oakland,CA,94619
620000.00,2516 68th Ave,Oakland,CA,94605
449900.00,466 Crescent St APT 303,Oakland,CA,94610
820000.00,2760 Best Ave,Oakland,CA,94619
590000.00,901 Jefferson St APT 102,Oakland,CA,94607
1195000.00,6738 Aitken Dr,Oakland,CA,94611
460000.00,2633 78th Ave,Oakland,CA,94605
675000.00,3906 Nevil St,Oakland,CA,94601
625000.00,1511 Jefferson St UNIT 101,Oakland,CA,94612
1750000.00,14075 Skyline Blvd,Oakland,CA,94619
499000.00,320 Caldecott Ln UNIT 313,Oakland,CA,94618
405000.00,2259 Courtland Ave,Oakland,CA,94601
499000.00,7460 Lockwood St,Oakland,CA,94621
699000.00,3675 Lily St,Oakland,CA,94619
625000.00,14 Anair Way,Oakland,CA,94605
699000.00,47 Excelsior Ct #47,Oakland,CA,94610
264600.00,9967 Triple Crown Cir,Orlando,FL,32825
481000.00,521 W Princeton St,Orlando,FL,
290000.00,3918 Benson Park Blvd,Orlando,FL,32829
298000.00,815 Driver Ave,Winter Park,FL,32789
295000.00,14620 Chloe Ct,Orlando,FL,32826
249900.00,2703 E Church St,Orlando,FL,32803
124900.00,3154 S Semoran Blvd APT 806,Orlando,FL,32822
468000.00,4065 Minoso St,Orlando,FL,32811
160000.00,204 E South St UNIT 4062,Orlando,FL,32801
282000.00,12804 Gettysburg Cir,Orlando,FL,32837
329000.00,5950 Goldenwood Dr,Orlando,FL,32817
549900.00,8648 Warwick Shore Xing,Orlando,FL,32829
119900.00,The Fairways Country Club 55+ Community New Home Plan,The Fairways Country Club 55+ Community,,
359990.00,4912 Blackburn Ct,Orlando,FL,32826
300990.00,Montara Plan,Storey Park The Hemingway Townhomes,,
274900.00,1200 Cole Rd,Orlando,FL,32803
399900.00,4520 Hidden Oak Ct,Orlando,FL,32804
224900.00,13301 Summerton Dr,Orlando,FL,32824
298000.00,14512 Grand Cove Dr,Orlando,FL,32837
550000.00,2427 Teton Stone Run,Orlando,FL,32828
975000.00,2445 Stoneview Rd,Orlando,FL,32806
139900.00,11814 Meadow Branch Dr APT 1213,Orlando,FL,32825
425000.00,734 Bella Vida Blvd,Orlando,FL,32828
258990.00,Banyan Plan,Sawgrass Townhomes,,
290000.00,5113 Mystic Point Ct,Orlando,FL,32812
205000.00,11558 Thurston Way,Orlando,FL,32837
227000.00,5611 Long Lake Hills Blvd,Orlando,FL,32810
220000.00,989 Vista Palma Way,Orlando,FL,32825
395000.00,3217 Raven Rd,Orlando,FL,32803
279000.00,9950 Eagle Creek Center Blvd,Orlando,FL,32832
450000.00,338 Bunker Pl,Orlando,FL,32804
515000.00,1611 New York Ave,Orlando,FL,32803
199900.00,12537 Wisconsin Woods Ln,Orlando,FL,32824
225000.00,13130 Odyssey Lake Way,Orlando,FL,32826
150000.00,4540 Commander Dr APT 2238,Orlando,FL,32822
499000.00,1713 Cheltenborough Dr,Orlando,FL,32835
159900.00,6530 Swissco Dr UNIT 1112,Orlando,FL,32822
414990.00,Talbot Plan,Laureate Park,,
179800.00,6530 Swissco Dr APT 1122,Orlando,FL,32822
1250000.00,16331 NE 46th St,Redmond,WA,98052
725000.00,27818 NE 49th St,Redmond,WA,98053
1195000.00,21421 NE 79th St,Redmond,WA,98053
519950.00,4214 W Lake Sammamish Pkwy NE APT 102,Redmond,WA,98052
1098000.00,10841 168th Ct NE,Redmond,WA,98052
510000.00,24377 NE 101st Ct,Redmond,WA,98053
998000.00,14127 NE 63rd Ct,Redmond,WA,98052
749950.00,2628 175th Ave NE,Redmond,WA,98052
750000.00,17498 NE 40th Pl #I-1,Redmond,WA,98052
1150000.00,13823 Morgan Dr NE,Redmond,WA,98053
1785000.00,11999 159th Ave NE,Redmond,WA,
375000.00,8063 170th Pl NE #B2,Redmond,WA,98052
840000.00,13952 Morgan Dr NE,Redmond,WA,98053
399500.00,23951 NE 115th Ln #201,Redmond,WA,98053
725000.00,18397 NE 97th Ct,Redmond,WA,98052
1450000.00,17251 NE 36th St,Redmond,WA,98052
1288000.00,3427 180th Ave NE,Redmond,WA,98052
389950.00,23948 NE 115th Ln #303,Redmond,WA,98053
1350000.00,23733 NE 108th Pl,Redmond,WA,98053
385000.00,8110 145th Ct NE #A-6,Redmond,WA,98052
430000.00,8808 Redmond Woodinville Rd NE #301,Redmond,WA,98052
803000.00,15709 NE 110th St,Redmond,WA,98052
998950.00,15513 NE 54th Pl,Redmond,WA,98052
1720000.00,13348 NE 80th St,Redmond,WA,
874990.00,Residence V Plan,66 Degrees,,
2999990.00,6692 264th Ave NE,Redmond,WA,
900000.00,14804 NE 70th Ct,Redmond,WA,98052
375000.00,7573 Old Redmond Rd APT 10,Redmond,WA,98052
287500.00,3543 278th Pl NE,Redmond,WA,98053
1385000.00,3818-3826 172nd Ave NE,Redmond,WA,98052
1750000.00,5707 238th Pl NE,Redmond,WA,98053
939950.00,20812 NE 89th St,Redmond,WA,98053
585000.00,16010 NE 40th Ct #6D,Redmond,WA,98052
790000.00,2222 152nd Ave NE,Redmond,WA,98052
1695000.00,9315 218th Ave NE,Redmond,WA,98053
1425000.00,11746 175th Pl NE,Redmond,WA,98052
3495000.00,6417 204th Dr NE,Redmond,WA,98053
1475000.00,17015 NE 136th Pl,Redmond,WA,98052
350000.00,14618 NE 81st St,Redmond,WA,98052
1485000.00,4012 164th Ct NE,Redmond,WA,98052
225000.00,5718 Meadowview St,Ypsilanti,MI,48197
264900.00,7469 Dover Dr,Ypsilanti,MI,48197
145000.00,215 Arcade St,Ypsilanti,MI,48197
359900.00,6906 Plainview St,Ypsilanti,MI,48197
299000.00,6399 Enchanted Dr,Ypsilanti,MI,48197
309900.00,3530 Cloverlawn Ave,Ypsilanti,MI,48197
267900.00,7092 Pamela Dr,Ypsilanti,MI,48197
119900.00,318 W Ainsworth St,Ypsilanti,MI,48197
246990.00,The Edgewater Plan,Majestic Lakes,,
189000.00,816 Dwight St,Ypsilanti,MI,48198
229000.00,5135 Applewood Dr,Ypsilanti,MI,48197
131000.00,2976 Roundtree Blvd,Ypsilanti,MI,48197
250000.00,506 N Adams St,Ypsilanti,MI,48197
150000.00,701 E Cross St,Ypsilanti,MI,48198
324900.00,706 Cornell Rd,Ypsilanti,MI,48197
337500.00,8951 Indigo Ln,Ypsilanti,MI,48197
300000.00,1447 Witmire St,Ypsilanti,MI,48197
250000.00,8148 Lake Crest Dr,Ypsilanti,MI,48197
225000.00,7304 Cypress Pointe Dr,Ypsilanti,MI,48197
195000.00,3115 Primrose Ln,Ypsilanti,MI,48197
280990.00,The Austin Plan,Majestic Lakes,,
184990.00,The Avery Plan,Crystal Pond,,
303990.00,The Hampton Plan,Majestic Lakes,,
299900.00,4661 Hickory Pointe Blvd,Ypsilanti,MI,48197
359000.00,3236 Hillside Dr,Ypsilanti,MI,48197
184990.00,The Ella Plan,Crystal Pond,,
780000.00,921 Woods Dr,Ypsilanti,MI,48197
116000.00,1640 Washtenaw Rd,Ypsilanti,MI,48197
266990.00,The Columbia Plan,Majestic Lakes,,
169500.00,6010 S Mohawk Ave,Ypsilanti,MI,48197
68995.00,9937 Julie Drive Site #126 Plan,Lakeview,,
300000.00,1447 Witmire Ave,Ypsilanti,MI,48197
369990.00,4305 Rolling Meadow Ln,Ypsilanti,MI,
68995.00,6242 Rick Street Site #024 Plan,Lakeview,,
249990.00,The Harvest Plan,Majestic Lakes,,
370000.00,5070 Chatfield Dr,Ypsilanti,MI,48197
377990.00,4291 Rolling Meadow Ln,Ypsilanti,MI,
289900.00,6400 Jonquil Ln,Ypsilanti,MI,48197
288990.00,The Forest Plan,Majestic Lakes,,
256990.00,The Bloomington Plan,Majestic Lakes,,
